ID,RoomNo,startTime,endTime,Day,slotID,CourseType,Session
346,7C07,10:30:00,11:20:00,Wednesday,Wed10.30.7C07,Theory,2
347,7C07,10:30:00,11:20:00,Thursday,Thu10.30.7C07,Theory,2
348,7C07,11:20:00,12:10:00,Saturday,Sat11.20.7C07,Theory,2
349,7C07,11:20:00,12:10:00,Sunday,Sun11.20.7C07,Theory,2
350,7C07,11:20:00,12:10:00,Monday,Mon11.20.7C07,Theory,2
351,7C07,11:20:00,12:10:00,Tuesday,Tue11.20.7C07,Theory,2
352,7C07,11:20:00,12:10:00,Wednesday,Wed11.20.7C07,Theory,2
353,7C07,11:20:00,12:10:00,Thursday,Thu11.20.7C07,Theory,2
354,7C07,12:10:00,13:00:00,Saturday,Sat12.10.7C07,Theory,2
355,7C07,12:10:00,13:00:00,Sunday,Sun12.10.7C07,Theory,2
356,7C07,12:10:00,13:00:00,Monday,Mon12.10.7C07,Theory,2
357,7C07,12:10:00,13:00:00,Tuesday,Tue12.10.7C07,Theory,2
358,7C07,12:10:00,13:00:00,Wednesday,Wed12.10.7C07,Theory,2
359,7C07,12:10:00,13:00:00,Thursday,Thu12.10.7C07,Theory,2
360,7C07,13:00:00,13:50:00,Saturday,Sat1.00.7C07,Theory,3
361,7C07,13:00:00,13:50:00,Sunday,Sun1.00.7C07,Theory,3
362,7C07,13:00:00,13:50:00,Monday,Mon1.00.7C07,Theory,3
363,7C07,13:00:00,13:50:00,Tuesday,Tue1.00.7C07,Theory,3
364,7C07,13:00:00,13:50:00,Wednesday,Wed1.00.7C07,Theory,3
365,7C07,13:00:00,13:50:00,Thursday,Thu1.00.7C07,Theory,3
366,7C07,13:50:00,14:40:00,Saturday,Sat1.50.7C07,Theory,3
367,7C07,13:50:00,14:40:00,Sunday,Sun1.50.7C07,Theory,3
368,7C07,13:50:00,14:40:00,Monday,Mon1.50.7C07,Theory,3
369,7C07,13:50:00,14:40:00,Tuesday,Tue1.50.7C07,Theory,3
370,7C07,13:50:00,14:40:00,Wednesday,Wed1.50.7C07,Theory,3
371,7C07,13:50:00,14:40:00,Thursday,Thu1.50.7C07,Theory,3
372,7C07,14:40:00,15:30:00,Saturday,Sat2.40.7C07,Theory,3
373,7C07,14:40:00,15:30:00,Sunday,Sun2.40.7C07,Theory,3
374,7C07,14:40:00,15:30:00,Monday,Mon2.40.7C07,Theory,3
375,7C07,14:40:00,15:30:00,Tuesday,Tue2.40.7C07,Theory,3
376,7C07,14:40:00,15:30:00,Wednesday,Wed2.40.7C07,Theory,3
377,7C07,14:40:00,15:30:00,Thursday,Thu2.40.7C07,Theory,3
378,7B01,8:00:00,10:30:00,Saturday,Sat8.00.7B01,Lab,1
379,7B01,8:00:00,10:30:00,Sunday,Sun8.00.7B01,Lab,1
380,7B01,8:00:00,10:30:00,Monday,Mon8.00.7B01,Lab,1
381,7B01,8:00:00,10:30:00,Tuesday,Tue8.00.7B01,Lab,1
382,7B01,8:00:00,10:30:00,Wednesday,Wed8.00.7B01,Lab,1
383,7B01,8:00:00,10:30:00,Thursday,Thu8.00.7B01,Lab,1
384,7B01,10:30:00,13:00:00,Saturday,Sat10.30.7B01,Lab,2
385,7B01,10:30:00,13:00:00,Sunday,Sun10.30.7B01,Lab,2
386,7B01,10:30:00,13:00:00,Monday,Mon10.30.7B01,Lab,2
387,7B01,10:30:00,13:00:00,Tuesday,Tue10.30.7B01,Lab,2
388,7B01,10:30:00,13:00:00,Wednesday,Wed10.30.7B01,Lab,2
389,7B01,10:30:00,13:00:00,Thursday,Thu10.30.7B01,Lab,2
390,7B01,13:00:00,15:30:00,Saturday,Sat1.00.7B01,Lab,3
391,7B01,13:00:00,15:30:00,Sunday,Sun1.00.7B01,Lab,3
392,7B01,13:00:00,15:30:00,Monday,Mon1.00.7B01,Lab,3
393,7B01,13:00:00,15:30:00,Tuesday,Tue1.00.7B01,Lab,3
394,7B01,13:00:00,15:30:00,Wednesday,Wed1.00.7B01,Lab,3
395,7B01,13:00:00,15:30:00,Thursday,Thu1.00.7B01,Lab,3
396,7B03,8:00:00,10:30:00,Saturday,Sat8.00.7B03,Lab,1
397,7B03,8:00:00,10:30:00,Sunday,Sun8.00.7B03,Lab,1
398,7B03,8:00:00,10:30:00,Monday,Mon8.00.7B03,Lab,1
399,7B03,8:00:00,10:30:00,Tuesday,Tue8.00.7B03,Lab,1
400,7B03,8:00:00,10:30:00,Wednesday,Wed8.00.7B03,Lab,1
401,7B03,8:00:00,10:30:00,Thursday,Thu8.00.7B03,Lab,1
402,7B03,10:30:00,13:00:00,Saturday,Sat10.30.7B03,Lab,2
403,7B03,10:30:00,13:00:00,Sunday,Sun10.30.7B03,Lab,2
404,7B03,10:30:00,13:00:00,Monday,Mon10.30.7B03,Lab,2
405,7B03,10:30:00,13:00:00,Tuesday,Tue10.30.7B03,Lab,2
406,7B03,10:30:00,13:00:00,Wednesday,Wed10.30.7B03,Lab,2
407,7B03,10:30:00,13:00:00,Thursday,Thu10.30.7B03,Lab,2
408,7B03,13:00:00,15:30:00,Saturday,Sat1.00.7B03,Lab,3
409,7B03,13:00:00,15:30:00,Sunday,Sun1.00.7B03,Lab,3
410,7B03,13:00:00,15:30:00,Monday,Mon1.00.7B03,Lab,3
411,7B03,13:00:00,15:30:00,Tuesday,Tue1.00.7B03,Lab,3
412,7B03,13:00:00,15:30:00,Wednesday,Wed1.00.7B03,Lab,3
413,7B03,13:00:00,15:30:00,Thursday,Thu1.00.7B03,Lab,3
414,7B05,8:00:00,10:30:00,Saturday,Sat8.00.7B05,Lab,1
415,7B05,8:00:00,10:30:00,Sunday,Sun8.00.7B05,Lab,1
416,7B05,8:00:00,10:30:00,Monday,Mon8.00.7B05,Lab,1
417,7B05,8:00:00,10:30:00,Tuesday,Tue8.00.7B05,Lab,1
418,7B05,8:00:00,10:30:00,Wednesday,Wed8.00.7B05,Lab,1
419,7B05,8:00:00,10:30:00,Thursday,Thu8.00.7B05,Lab,1
420,7B05,10:30:00,13:00:00,Saturday,Sat10.30.7B05,Lab,2
421,7B05,10:30:00,13:00:00,Sunday,Sun10.30.7B05,Lab,2
422,7B05,10:30:00,13:00:00,Monday,Mon10.30.7B05,Lab,2
423,7B05,10:30:00,13:00:00,Tuesday,Tue10.30.7B05,Lab,2
424,7B05,10:30:00,13:00:00,Wednesday,Wed10.30.7B05,Lab,2
425,7B05,10:30:00,13:00:00,Thursday,Thu10.30.7B05,Lab,2
426,7B05,13:00:00,15:30:00,Saturday,Sat1.00.7B05,Lab,3
427,7B05,13:00:00,15:30:00,Sunday,Sun1.00.7B05,Lab,3
428,7B05,13:00:00,15:30:00,Monday,Mon1.00.7B05,Lab,3
429,7B05,13:00:00,15:30:00,Tuesday,Tue1.00.7B05,Lab,3
430,7B05,13:00:00,15:30:00,Wednesday,Wed1.00.7B05,Lab,3
431,7B05,13:00:00,15:30:00,Thursday,Thu1.00.7B05,Lab,3
432,7B06,8:00:00,10:30:00,Saturday,Sat8.00.7B06,Lab,1
433,7B06,8:00:00,10:30:00,Sunday,Sun8.00.7B06,Lab,1
434,7B06,8:00:00,10:30:00,Monday,Mon8.00.7B06,Lab,1
435,7B06,8:00:00,10:30:00,Tuesday,Tue8.00.7B06,Lab,1
436,7B06,8:00:00,10:30:00,Wednesday,Wed8.00.7B06,Lab,1
437,7B06,8:00:00,10:30:00,Thursday,Thu8.00.7B06,Lab,1
438,7B06,10:30:00,13:00:00,Saturday,Sat10.30.7B06,Lab,2
439,7B06,10:30:00,13:00:00,Sunday,Sun10.30.7B06,Lab,2
440,7B06,10:30:00,13:00:00,Monday,Mon10.30.7B06,Lab,2
441,7B06,10:30:00,13:00:00,Tuesday,Tue10.30.7B06,Lab,2
442,7B06,10:30:00,13:00:00,Wednesday,Wed10.30.7B06,Lab,2
443,7B06,10:30:00,13:00:00,Thursday,Thu10.30.7B06,Lab,2
444,7B06,13:00:00,15:30:00,Saturday,Sat1.00.7B06,Lab,3
445,7B06,13:00:00,15:30:00,Sunday,Sun1.00.7B06,Lab,3
446,7B06,13:00:00,15:30:00,Monday,Mon1.00.7B06,Lab,3
447,7B06,13:00:00,15:30:00,Tuesday,Tue1.00.7B06,Lab,3
448,7B06,13:00:00,15:30:00,Wednesday,Wed1.00.7B06,Lab,3
449,7B06,13:00:00,15:30:00,Thursday,Thu1.00.7B06,Lab,3
450,7B07,8:00:00,10:30:00,Saturday,Sat8.00.7B07,Lab,1
451,7B07,8:00:00,10:30:00,Sunday,Sun8.00.7B07,Lab,1
452,7B07,8:00:00,10:30:00,Monday,Mon8.00.7B07,Lab,1
453,7B07,8:00:00,10:30:00,Tuesday,Tue8.00.7B07,Lab,1
454,7B07,8:00:00,10:30:00,Wednesday,Wed8.00.7B07,Lab,1
455,7B07,8:00:00,10:30:00,Thursday,Thu8.00.7B07,Lab,1
456,7B07,10:30:00,13:00:00,Saturday,Sat10.30.7B07,Lab,2
457,7B07,10:30:00,13:00:00,Sunday,Sun10.30.7B07,Lab,2
458,7B07,10:30:00,13:00:00,Monday,Mon10.30.7B07,Lab,2
459,7B07,10:30:00,13:00:00,Tuesday,Tue10.30.7B07,Lab,2
460,7B07,10:30:00,13:00:00,Wednesday,Wed10.30.7B07,Lab,2
461,7B07,10:30:00,13:00:00,Thursday,Thu10.30.7B07,Lab,2
462,7B07,13:00:00,15:30:00,Saturday,Sat1.00.7B07,Lab,3
463,7B07,13:00:00,15:30:00,Sunday,Sun1.00.7B07,Lab,3
464,7B07,13:00:00,15:30:00,Monday,Mon1.00.7B07,Lab,3
465,7B07,13:00:00,15:30:00,Tuesday,Tue1.00.7B07,Lab,3
466,7B07,13:00:00,15:30:00,Wednesday,Wed1.00.7B07,Lab,3
467,7B07,13:00:00,15:30:00,Thursday,Thu1.00.7B07,Lab,3
468,7B08,8:00:00,10:30:00,Saturday,Sat8.00.7B08,Lab,1
469,7B08,8:00:00,10:30:00,Sunday,Sun8.00.7B08,Lab,1
470,7B08,8:00:00,10:30:00,Monday,Mon8.00.7B08,Lab,1
471,7B08,8:00:00,10:30:00,Tuesday,Tue8.00.7B08,Lab,1
472,7B08,8:00:00,10:30:00,Wednesday,Wed8.00.7B08,Lab,1
473,7B08,8:00:00,10:30:00,Thursday,Thu8.00.7B08,Lab,1
474,7B08,10:30:00,13:00:00,Saturday,Sat10.30.7B08,Lab,2
475,7B08,10:30:00,13:00:00,Sunday,Sun10.30.7B08,Lab,2
476,7B08,10:30:00,13:00:00,Monday,Mon10.30.7B08,Lab,2
477,7B08,10:30:00,13:00:00,Tuesday,Tue10.30.7B08,Lab,2
478,7B08,10:30:00,13:00:00,Wednesday,Wed10.30.7B08,Lab,2
479,7B08,10:30:00,13:00:00,Thursday,Thu10.30.7B08,Lab,2
480,7B08,13:00:00,15:30:00,Saturday,Sat1.00.7B08,Lab,3
481,7B08,13:00:00,15:30:00,Sunday,Sun1.00.7B08,Lab,3
482,7B08,13:00:00,15:30:00,Monday,Mon1.00.7B08,Lab,3
483,7B08,13:00:00,15:30:00,Tuesday,Tue1.00.7B08,Lab,3
484,7B08,13:00:00,15:30:00,Wednesday,Wed1.00.7B08,Lab,3
485,7B08,13:00:00,15:30:00,Thursday,Thu1.00.7B08,Lab,3
486,9A05,8:00:00,10:30:00,Saturday,Sat8.00.9A05,Lab,1
487,9A05,8:00:00,10:30:00,Sunday,Sun8.00.9A05,Lab,1
488,9A05,8:00:00,10:30:00,Monday,Mon8.00.9A05,Lab,1
489,9A05,8:00:00,10:30:00,Tuesday,Tue8.00.9A05,Lab,1
490,9A05,8:00:00,10:30:00,Wednesday,Wed8.00.9A05,Lab,1
491,9A05,8:00:00,10:30:00,Thursday,Thu8.00.9A05,Lab,1
492,9A05,10:30:00,13:00:00,Saturday,Sat10.30.9A05,Lab,2
493,9A05,10:30:00,13:00:00,Sunday,Sun10.30.9A05,Lab,2
494,9A05,10:30:00,13:00:00,Monday,Mon10.30.9A05,Lab,2
495,9A05,10:30:00,13:00:00,Tuesday,Tue10.30.9A05,Lab,2
496,9A05,10:30:00,13:00:00,Wednesday,Wed10.30.9A05,Lab,2
497,9A05,10:30:00,13:00:00,Thursday,Thu10.30.9A05,Lab,2
498,9A05,13:00:00,15:30:00,Saturday,Sat1.00.9A05,Lab,3
499,9A05,13:00:00,15:30:00,Sunday,Sun1.00.9A05,Lab,3
500,9A05,13:00:00,15:30:00,Monday,Mon1.00.9A05,Lab,3
501,9A05,13:00:00,15:30:00,Tuesday,Tue1.00.9A05,Lab,3
502,9A05,13:00:00,15:30:00,Wednesday,Wed1.00.9A05,Lab,3
503,9A05,13:00:00,15:30:00,Thursday,Thu1.00.9A05,Lab,3
504,6B07,8:00:00,10:30:00,Saturday,Sat8.00.6B07,Lab,1
505,6B07,8:00:00,10:30:00,Sunday,Sun8.00.6B07,Lab,1
506,6B07,8:00:00,10:30:00,Monday,Mon8.00.6B07,Lab,1
507,6B07,8:00:00,10:30:00,Tuesday,Tue8.00.6B07,Lab,1
508,6B07,8:00:00,10:30:00,Wednesday,Wed8.00.6B07,Lab,1
509,6B07,8:00:00,10:30:00,Thursday,Thu8.00.6B07,Lab,1
510,6B07,10:30:00,13:00:00,Saturday,Sat10.30.6B07,Lab,2
511,6B07,10:30:00,13:00:00,Sunday,Sun10.30.6B07,Lab,2
512,6B07,10:30:00,13:00:00,Monday,Mon10.30.6B07,Lab,2
513,6B07,10:30:00,13:00:00,Tuesday,Tue10.30.6B07,Lab,2
514,6B07,10:30:00,13:00:00,Wednesday,Wed10.30.6B07,Lab,2
515,6B07,10:30:00,13:00:00,Thursday,Thu10.30.6B07,Lab,2
516,6B07,13:00:00,15:30:00,Saturday,Sat1.00.6B07,Lab,3
517,6B07,13:00:00,15:30:00,Sunday,Sun1.00.6B07,Lab,3
518,6B07,13:00:00,15:30:00,Monday,Mon1.00.6B07,Lab,3
519,6B07,13:00:00,15:30:00,Tuesday,Tue1.00.6B07,Lab,3
520,6B07,13:00:00,15:30:00,Wednesday,Wed1.00.6B07,Lab,3
521,6B07,13:00:00,15:30:00,Thursday,Thu1.00.6B07,Lab,3
